,X,GISJOINID,POP15,POP15DEN,PCTPOPCHA,MDAGE,PCINC15,PCTINCCHA,MDHV15,MDHVCHA,MDCRENT15,PCTMDCR,PCTHSAFF15,PCTHSBRD15,PCTBACH15,PCTVA15,PCTFAM15,HSUNIT15,HS15DEN,MDBLDAGE15,PCTCTLT15,PCTCT1540,PCTCTMT40,PCTPT,PCTMBW,PCTCAR,PCTSAMEHS,PCTMETROPC,CL11_2,CL4_2
1508,1508,G42010100326001,446,9668.963496,-43.1847,25.5,16034,17.045,148600,10.8128,0,0,0,0,30.9417,43.3962,72.5,212,4596.009554,66,8.1871,53.2164,38.5965,15.20467836,0,84.7953,100,0,6,4
1509,1509,G42010100356012,1854,9099.505682,12.8424,47.8,26011,-11.6924,212600,-9.6088,963,3.2154,39.4872,0,23.2691,0,63.1362,727,3568.144893,52,25.4118,40.5882,34,8.117647059,6.3529,85.5294,90.3991,5.7713,2,3
1510,1510,G42010100345012,1622,14739.61774,2.0126,40.5,20140,-1.4774,210600,-22.0866,907,17.6394,47.7341,36.858,19.9215,0,35.1213,783,7115.364175,41,18.2971,42.7536,38.9493,6.166666667,5.5,80.3333,73.058,24.8459,2,3
1511,1511,G42010100386001,1369,1062.745629,1.1078,54.5,92834,62.3086,732500,60.9536,1330,16.1572,42.6966,50.5618,81.1621,0.8333,67.563,600,465.7760242,59,22.4863,45.3382,32.1755,14.61038961,2.7597,71.4286,88.774,10.192,10,2
1512,1512,G42010100388004,1221,13284.45481,18.314,50.7,45887,8.3851,240100,0.6709,896,10.8911,22.5352,77.4648,64.1079,7.6159,51.2545,604,6571.50754,76,13.7996,51.2287,34.9716,20.2970297,6.1056,60.8911,92.9043,4.7855,8,3
1513,1513,G42010100062001,1223,40559.41614,-1.4504,26.1,13982,40.1002,71600,-23.5859,764,19.7492,20.5674,73.0496,16.4495,8.3135,61.9171,421,13961.99035,72,2.6718,39.5038,57.8244,52.48091603,0,47.5191,93.704,2.1259,3,4
1514,1514,G42010100063002,1063,37226.34595,36.9845,32.8,13376,-13.3061,69500,18.8034,644,-3.4483,36.2573,63.7427,10.4725,24.4275,65.9933,393,13762.89178,70,37.2483,33.557,29.1946,17.7852349,10.7383,71.4765,80.1708,13.3776,8,4
1515,1515,G42010100067005,1757,38190.07368,-2.6593,29.3,12218,-9.4695,64300,10.6713,728,-2.2819,27.8351,38.4021,9.3933,19.4514,63.0031,802,17432.23625,69,0,51.5539,48.4461,44.78976234,0,49.9086,80.122,13.2927,11,4
1516,1516,G42010100209004,686,18760.37408,85.9079,28.9,29743,-22.7555,196400,-15.3448,910,47.7273,74.8718,20,44.636,21.9436,51.4056,319,8723.847423,76,14.7727,57.3864,27.8409,20.69767442,13.7209,47.4419,91.2536,2.4781,5,4
1517,1517,G42010100214005,1105,17666.56966,30.6147,31.2,30982,-10.2933,202600,-14.9811,1128,-9.2518,46.7249,34.9345,49.8845,4.09,48.1876,489,7818.05662,76,10.1749,57.2337,32.5914,4.813664596,2.0186,90.8385,73.0317,9.4118,5,3
1518,1518,G42010100214002,630,22496.1877,67.1088,30.2,31290,-0.4106,279800,39.9,1221,20.8911,72.4138,0,59.0047,0,60.4348,230,8212.893922,76,10.3352,38.5475,51.1173,27.65363128,6.4246,65.9218,88.8889,6.5079,5,2
1519,1519,G42010100331011,1428,27342.42143,6.3291,30.9,23918,9.8718,152000,-4.7022,1043,67.4157,22.2222,77.7778,36.3089,2.3109,64.9462,476,9114.140476,71,28.9689,51.7185,19.3126,8.818897638,3.4646,83.937,93.9416,4.2053,8,3
1520,1520,G42010100334002,1588,13829.71243,37.133,46.1,23063,-26.733,176100,-5.1696,819,7.199,64.0927,18.5328,18.1208,7.3855,56.1404,677,5895.916443,51,20,46.0741,33.9259,14.73533619,11.3019,68.3834,96.0948,2.2407,5,3
1521,1521,G42010100010022,765,28215.32985,28.3557,36.8,114448,5.8214,966900,8.4698,1434,2.7957,87.3563,12.6437,81.4208,2.5496,63.3721,353,13019.62279,76,33.8279,51.3353,14.8368,12.86089239,32.5459,43.0446,70.1961,27.1895,10,2
1522,1522,G42010100356013,903,6321.21148,-4.8472,28.7,35791,13.579,278300,-14.2901,0,0,0,0,20.4368,0,86.692,263,1841.061594,56,17.7458,49.8801,32.3741,0,0,100,99.8773,0.1227,5,3
1523,1523,G42010100067001,1192,13688.91963,48.6284,29,12569,-17.0363,85100,1.4303,0,0,79.3548,20.6452,14.0604,0,46.9169,373,4283.52938,59,17.9641,66.4671,15.5689,42.21556886,0,50.8982,97.3154,2.6846,5,3
1524,1524,G42010100067004,704,18286.4763,-4.2177,30.9,14471,75.1725,68000,109.2308,459,4.7945,38.6555,41.1765,0,0,41.4085,355,9221.163477,76,0,28.0645,71.9355,82.90322581,0,17.0968,90.767,9.233,3,4
1525,1525,G42010100071023,840,24352.61078,5,35.5,13007,-42.703,72000,-11.0012,674,35.8871,20,36.2162,12.5,13.6264,27.4809,455,13190.99751,71,3.6101,41.1552,55.2347,63.17689531,0,36.8231,91.5476,6.3095,3,4
1526,1526,G42010100071021,974,30857.42742,-10.0646,30,14599,30.8975,53000,7.2874,681,29.9618,19.6154,57.6923,10.4348,12.024,40.5467,499,15808.88735,75,0,53.2178,46.7822,50,0,50,60.13,17.0098,3,4
1527,1527,G42010100388001,598,1963.611438,19.1235,54.5,79865,30.9091,280700,-2.3652,600,-11.6348,11.4286,80.7143,65.4762,5.571,46.9027,359,1178.823589,76,11.5132,48.3553,40.1316,19.8757764,0.9317,73.6025,91.806,8.194,10,2
1528,1528,G42010100388003,740,12326.82779,12.9771,33.5,34996,0.2205,283100,50.106,792,21.4724,100,0,53.4,7.3314,58.2278,341,5680.335508,76,4.1237,53.3505,42.5258,22.42268041,3.866,73.7113,93.6486,0.9459,5,2
1529,1529,G42010100338005,1129,6669.152629,-26.9256,26.7,23351,-48.7366,178000,-17.2478,0,0,81.7073,0,10.9546,5.3459,81.0631,318,1878.468145,76,10.7143,60.7143,28.5714,13.61607143,3.3482,83.0357,100,0,5,3
1530,1530,G42010100338004,1230,17146.38275,18.6114,28.7,21079,-18.8832,176500,-5.2095,0,0,100,0,8.6147,0,79.7872,376,5241.495865,64,28.125,53.125,18.75,3.782894737,8.0592,88.1579,100,0,5,3
1531,1531,G42010100024003,1053,21096.28495,-18.8752,35.3,31632,8.1917,320500,30.0731,829,7.6623,76.0638,23.9362,51.2707,17.4267,28.5996,614,12301.15761,76,20.2096,61.3772,18.4132,22.33727811,34.0237,42.4556,90.0285,9.2118,10,1
1532,1532,G42010100024005,981,14078.68552,39.1489,36.4,35739,14.5628,352800,19.2698,548,59.7668,83.6134,16.3866,30.9558,16.2105,48.4925,475,6816.89666,76,17.0245,42.7914,40.184,44.42836469,27.0622,21.8524,95.6113,4.3887,3,4
1533,1533,G42010100031001,1126,24161.08404,53.1973,29.5,17396,19.0691,93100,-4.2181,643,549.4949,28.1646,45.5696,17.5633,19.6721,46.712,549,11780.13778,76,7.9681,53.7849,38.247,29.6812749,28.8845,41.4343,78.0639,21.9361,7,4
1534,1534,G42010100074005,419,8175.58476,-25.4448,61,20772,17.6751,42500,-21.7311,192,-33.101,87.8571,12.1429,2.8986,21.365,18.8679,337,6575.589652,69,25.3086,33.9506,40.7407,67.90123457,0,32.0988,100,0,3,4
1535,1535,G42010100078002,500,19308.12632,4.6025,40.8,48991,92.7565,436200,35.3818,848,27.3273,62.8205,30.7692,65.5629,12.9121,32.8076,364,14056.31596,76,16.7722,69.3038,13.9241,21.23655914,34.1398,29.5699,86.6,11.6,10,2
1536,1536,G42010100081011,945,25599.15044,11.3074,26.9,46811,194.4088,108700,57.5362,0,0,47.5336,46.1883,16.8498,13.8539,69.5906,397,10754.35209,70,0,38.843,61.157,57.30027548,0,42.6997,83.5979,16.4021,3,4
1537,1537,G42010100081021,858,38680.38441,-29.8446,27.3,12670,4.9362,66400,-12.4011,779,42.1533,10.5263,47.3684,20.49,21.4876,55.7895,363,16364.77802,74,11.0032,38.1877,50.8091,57.2815534,0,42.7184,70.979,29.021,3,4
1538,1538,G42010100243004,512,6006.882616,-31.4592,32.7,31879,15.4283,151500,27.9561,850,-3.5187,59.7561,12.1951,16.3551,20.6452,59.7561,310,3636.979709,68,8.1967,59.8361,31.9672,25.09363296,13.1086,53.1835,90.3292,9.6708,6,4
1539,1539,G42010100243003,942,26738.55248,-15.8177,37.1,23695,52.7527,100600,14.5786,787,-3.0788,49.2308,38.4615,25.5462,21.1082,69.8997,379,10757.86772,76,4.25,68.5,27.25,32.25,0,67.75,100,0,6,4
1540,1540,G42010100344003,2421,5715.974157,-2.0631,38.6,31341,15.0593,246400,-7.7844,0,0,46.3415,17.0732,26.0921,0,80.8266,871,2056.428538,56,20.9981,36.629,42.3729,10.35781544,0,89.6422,98.5804,1.4196,2,3
1541,1541,G42010100363032,1135,15235.46165,3.0881,34.9,31801,17.7117,191500,-4.6789,0,0,0,0,16,0,79.2079,404,5423.01895,51,18.0328,53.9162,28.051,10.6271777,2.7875,82.23,98.0322,1.9678,5,3
1542,1542,G42010100083022,1746,28120.50949,12.5,25,11209,42.2101,77000,4.6196,742,30.1754,32.6599,39.0572,6.9874,30.4079,63.2327,809,13029.49151,76,4.6263,40.9253,54.4484,52.3255814,0,41.0299,81.9256,15.6527,3,4
1543,1543,G42010100084004,694,13530.264,-23.3996,43.4,14501,-9.3348,73500,3.3755,707,36.7505,54.4444,41.1111,12.7971,23.6702,49.1289,376,7330.51767,76,13.5338,75.188,11.2782,60.52631579,5.2632,34.2105,92.7954,7.2046,6,4
1544,1544,G42010100082007,1126,32905.83267,62.2478,48,23070,88.388,113700,30.9908,617,11.1712,56.2189,43.7811,12.4736,0,48.0603,464,13559.77474,74,7.5163,32.6797,59.8039,55.88235294,0,36.9281,84.9911,11.2789,3,4
1545,1545,G42010100082003,1245,35041.4911,48.7455,47.1,16985,-7.0893,121800,46.747,768,48.5493,0,100,14,15.1986,62.7291,579,16296.40429,74,6.3361,67.2176,26.4463,58.40220386,0,41.5978,94.0562,4.739,11,4
1546,1546,G42010100085006,1145,38240.84519,53.8978,26.5,8236,-71.3001,89700,84.1889,729,34.0074,28.5714,64.4898,2.2913,18.3007,85.3333,459,15329.73619,76,35.7143,31.0559,33.2298,50.31055901,22.0497,21.4286,72.4291,22.5177,11,4
1547,1547,G42010100085003,287,8476.764042,-70.8333,51.9,31563,149.0374,188300,64.3106,586,13.3462,78.6325,7.6923,44.0367,46.1749,15.736,366,10810.08934,76,0,67.9012,32.0988,39.50617284,19.7531,40.7407,90.9408,9.0592,6,4
1548,1548,G42010100252007,1821,36624.15472,10.9013,29.1,14738,-24.2223,133600,1.7517,0,0,75.5906,15.3543,8.0038,4.91,67.2978,611,12288.50002,61,7.9646,35.6195,56.4159,60.17699115,0,39.823,87.3432,12.6568,3,4
1549,1549,G42010100252002,771,15120.03979,10.6169,45.1,11731,-12.101,0,0,544,-22.1745,26.1044,46.1847,13.4686,22.6164,42.6934,451,8844.536893,73,0,18.5039,81.4961,67.71653543,0,32.2835,95.5901,4.4099,3,4
1550,1550,G42010100349002,2224,14950.24358,17.2996,32.3,22585,40.8745,155800,18.9313,911,38.6606,52.0979,22.028,16.0095,4.703,67.5325,808,5431.563314,53,8.12,75.4634,16.4166,29.25989673,2.3236,63.253,84.5064,12.7971,2,3
1551,1551,G42010100352001,2330,5689.65205,-6.0863,38.3,28815,-1.6855,214100,-6.1788,757,11.1601,46.6346,32.6923,22.5161,7.8975,62.6883,937,2288.070374,42,19.8121,43.8087,36.3792,5.158069884,5.0749,85.2745,90.3365,5.3494,2,3
1552,1552,G42010100107002,1247,16710.65385,29.4912,27.5,10890,-1.83,0,0,568,25.9424,55.5556,33.9869,1.9718,24.4108,50.3341,594,7960.006727,76,5.7432,48.6486,45.6081,58.44594595,8.4459,33.1081,86.4297,13.1664,3,4
1553,1553,G42010100108003,775,12714.59732,1.9737,35.6,9910,-28.3701,0,0,441,-30.3318,25.1282,70.2564,15.4455,21.9907,41.2463,432,7087.362637,60,4.6154,44.3077,51.0769,40.92307692,8.3077,33.2308,98.7903,1.2097,3,4
1554,1554,G42010100086023,951,30611.00102,33.9437,23.9,18484,28.0144,231000,104.7872,655,87.6791,46.3087,18.1208,25.7511,17.4194,61.7188,310,9978.349438,76,19.6375,57.7039,22.6586,47.07379135,16.0305,21.1196,91.7121,3.9258,11,4
1555,1555,G42010100087022,1841,55330.86248,11.8469,26.4,23445,27.71,425000,-25.517,905,13.6935,47.0037,20.412,84.3898,7.9433,23.2666,705,21188.62469,76,23.0317,66.98,9.9882,21.7536071,44.9501,27.7469,73.6556,17.4362,4,1
1556,1556,G42010100093004,688,22827.08453,-21.4612,51.8,19409,5.8346,66000,4.2654,621,44.0835,53.4722,12.5,9.3878,35.5319,42.2442,470,15594.08391,76,6.1728,55.144,38.6831,31.6872428,0,68.3128,94.3314,3.6337,6,4
1557,1557,G42010100093002,1081,39271.38073,44.5187,28.2,12350,8.5142,89700,28.8793,522,33.8462,34.965,59.0909,17.7738,25.9857,46.247,558,20271.44352,76,12.8289,41.1184,46.0526,52.44299674,6.8404,35.5049,66.8825,31.9149,11,4
1558,1558,G42010100094001,947,41992.52926,79.6964,21.9,16774,88.2393,0,0,239,-49.8952,51.6129,29.7491,9.1398,9.9099,71.6667,333,14766.11642,57,22.5681,52.1401,25.2918,41.24513619,19.4553,39.2996,88.2743,11.7257,11,4
1559,1559,G42010100257003,794,14095.64399,9.9723,33,39757,-18.946,293200,-14.519,1350,11.2943,67.5325,25.3247,69.8473,9.3484,63.4375,353,6266.703185,76,8.6172,63.1263,28.2565,29.58579882,1.5779,67.2584,79.8649,16.2162,10,2
1560,1560,G42010100257001,1723,12400.29565,10.1662,44.4,37277,-7.4576,0,0,1164,17.2205,50.7797,36.8421,53.6165,4.1519,33.3641,1132,8146.915077,51,8.1515,49.8278,42.0207,22.50274424,0.7684,66.191,79.3184,12.4559,2,3
1561,1561,G42010100356022,1996,6006.880621,-22.1225,40.8,37973,19.7962,272500,25.4027,928,11.271,47.3684,29.386,35.2482,7.5795,69.9735,818,2461.737649,49,4.1031,61.355,34.542,14.00189215,0,85.1466,95.3582,1.8668,2,3
1562,1562,G42010100356011,2075,6279.433968,4.6394,50.1,33091,7.1253,264100,-17.9304,3019,83.5258,8.0717,76.6816,39.7606,7.7426,57.2104,917,2775.055879,34,26.5809,22.7224,50.6967,9.218436874,0,84.2685,91.1436,6.472,2,3
1563,1563,G42010100140001,1446,15857.50614,11.6602,37.3,20493,38.7099,188100,6.6327,823,10.4698,58.7349,27.7108,26.07,33.1565,45.6349,754,8268.713435,69,29.2335,62.9234,7.8431,62.31155779,9.2127,22.4456,74.3001,16.4393,6,4
1564,1564,G42010100135001,396,8483.868508,-34.7611,46.3,54403,50.1684,352300,-3.0812,1016,16.6475,70,20,65.651,22.1843,39.4737,293,6277.20574,76,12.5436,59.2334,28.223,23.69337979,18.4669,57.8397,84.0909,7.8283,10,2
1565,1565,G42010100096004,987,33876.44167,1.4388,33.6,14348,-37.8874,79400,-8.4198,697,30.7692,33.0275,59.633,10.4065,25.9414,42.0904,478,16406.21998,76,7.6336,44.7837,47.5827,50.63613232,0,49.3639,79.4326,17.9331,3,4
1566,1566,G42010100105003,1619,15017.76779,12.7437,38.5,19309,11.5611,98600,-5.7361,287,28.125,60.6557,20.082,10.0762,8.5915,37.4422,710,6585.92658,20,0,52.6961,47.3039,62.00980392,5.8824,32.1078,78.5625,20.3125,3,4
1567,1567,G42010100105001,292,7455.297187,-23.9583,26.2,10245,-4.3417,0,0,0,0,32.3077,67.6923,6.7114,15.7025,78.4314,121,3089.352601,45,0,19.5122,80.4878,16.32653061,0,67.3469,94.1781,5.8219,3,4
1568,1568,G42010100264006,420,5902.273777,57.8947,26.9,21905,-14.9023,0,0,0,0,0,0,25,0,66.6667,156,2192.273117,67,0,32.6733,67.3267,54.45544554,0,45.5446,82.8571,17.1429,3,4
1569,1569,G42010100264003,784,20124.97702,54.3307,22.7,11826,-58.3034,122000,-9.0231,0,0,0,100,20.4545,0,74.3396,265,6802.447591,73,14.6341,64.0244,21.3415,24.08536585,0,66.4634,94.7961,5.2039,8,3
1570,1570,G42010100365011,2461,7090.750644,-3.8296,39,30462,4.875,259000,-23.2365,955,13.2859,51.3514,38.9507,31.3193,7.8641,43.941,1030,2967.685154,41,25.8437,44.0497,30.1066,9.45709282,9.9825,79.1594,85.762,11.691,2,3
1571,1571,G42010100365021,2700,9687.04592,-0.6623,44.1,30436,15.8231,234900,-9.024,925,2.4363,58.5635,41.4365,25.462,2.4811,74.5575,927,3325.885766,44,9.8549,52.1008,38.0443,10.84797555,0.5348,88.6173,97.1868,2.138,2,3
1572,1572,G42010100149006,677,13058.82671,23.9927,51.3,12282,-22.6038,55000,-35.5217,487,-18.9684,27.8177,56.8345,7.3084,20.8333,26.3158,552,10647.66964,76,30.303,69.697,0,0,30.303,69.697,66.1743,33.8257,6,3
1573,1573,G42010100152002,1090,10513.60671,-61.6467,23.1,5494,-15.981,75800,42.4812,245,-16.0959,48.9097,42.3676,1.5054,34.9005,64.4444,553,5333.967441,62,23.6735,23.6735,52.6531,50.20408163,0,26.1224,94.4037,5.5963,3,4
1574,1574,G42010100152003,1107,30695.93338,-17.3881,24.8,8649,31.9451,0,0,321,-7.2254,49.0196,31.0924,1.6698,8.9835,71.1688,423,11729.3404,21,4,33.7778,62.2222,36.88888889,23.1111,32.4444,88.0759,6.9557,3,4
1575,1575,G42010100289011,1791,34617.73678,43.6247,26.6,10266,-26.4086,81000,17.3913,729,24.1908,20.3125,79.6875,4.8544,6.3098,71.4286,523,10108.92034,65,25.8004,45.5744,28.6252,21.28060264,4.1431,64.9718,90.4188,9.5812,8,3
1576,1576,G42010100289022,1512,19046.00483,14.0271,35.1,15355,51.1468,86300,19.0345,726,-0.684,48.7288,49.1525,7.0225,0,68.9189,444,5592.874434,68,7.6336,41.7939,50.5725,39.1221374,0,60.8779,72.2185,17.6669,8,4
1577,1577,G42010100195021,962,15225.86212,44.8795,29.8,11511,2.3655,46700,6.865,607,36.4045,26.4423,39.4231,0.3766,31.7778,73.9414,450,7122.284776,76,36.9159,55.6075,7.4766,6.074766355,0,93.9252,91.1894,8.8106,8,3
1578,1578,G42010100056001,991,3054.031749,-16.2299,30.6,18306,-14.6175,160300,-13.8635,294,-64.3204,67.3913,24.3961,17.8218,19.1104,51.1202,607,1870.632969,49,5.1515,47.2727,47.5758,35.45454545,0,64.5455,84.7959,12.3469,5,3
1579,1579,G42010100290003,2377,23267.91439,1.7551,27.5,10501,-23.4677,90300,7.1174,585,6.5574,29.078,70.922,6.4677,3.8926,75.5587,745,7292.636189,57,3.9194,34.3785,61.7021,12.36442516,3.5792,80.9111,86.3273,12.4527,8,3
1580,1580,G42010100282003,2463,18060.44306,18.0163,39.2,15479,-10.9686,86700,-1.5891,689,11.8506,56.3536,43.6464,16.372,8.7284,59.0319,928,6804.746716,64,9.7561,55.7491,34.4948,48.95591647,0,50.9281,93.3361,6.6222,2,3
1581,1581,G42010100012012,1290,42210.63357,16.321,35.6,138190,130.8785,1081100,33.0585,1240,31.7747,68.2713,12.6915,85.2445,0,32.871,721,23592.14481,76,23.8806,63.3754,12.744,20.40358744,46.1883,28.6996,75.8915,22.2481,4,1
1582,1582,G42010100012013,1006,39793.10531,28.1529,30.6,90291,1.1347,512800,22.8263,1650,44.357,82.5,17.5,93.9358,7.3826,49.6377,596,23575.23933,76,20.2797,55.2448,24.4755,16.73254282,39.6574,35.1779,62.0278,23.5586,4,1
1583,1583,G42010100161004,944,27095.65032,56.5506,27.6,17805,6.8727,165000,83.3333,519,0.1931,57.5758,42.4242,32.8996,0,67.2414,290,8323.875628,76,40.8854,44.2708,14.8438,23.48484848,19.4444,54.0404,90.6351,9.3649,11,3
1584,1584,G42010100161003,977,26722.64743,19.7304,29.5,15182,57.6204,91100,46.9355,534,-16.0377,62.7119,37.2881,12.7214,23.913,67.3469,322,8807.259441,76,13.2812,40.625,46.0938,16.07142857,24.2857,51.0714,71.5455,27.0215,11,4
1585,1585,G42010100291003,1276,14577.91863,28.8889,30.5,11360,-46.2528,107100,39.2718,810,18.5944,48.1982,37.3874,6.0478,7.8161,77.0574,435,4969.744989,65,24.4259,51.7745,23.7996,11.4822547,4.3841,84.1336,84.6276,14.58,8,3
1586,1586,G42010100292002,1119,2143.705778,-16.4925,37.6,17289,27.2279,154400,36.1552,701,-8.1258,62.7273,9.0909,13.4565,16.4865,69.9029,370,708.8213922,76,17.1488,58.6777,24.1736,8.47107438,4.1322,85.3306,96.0679,1.0724,5,3
1587,1587,G42010100104003,1332,21015.22353,9.5395,42.7,13133,-11.1074,56300,3.8745,448,-19.4245,40,35.2,11.3164,25.0746,51.1952,670,10570.72054,75,1.1628,50,48.8372,52.3255814,2.907,44.7674,93.8949,6.1051,3,4
1588,1588,G42010100118003,1049,6818.534073,-33.8588,37.3,14037,-0.4539,103900,-4.3278,616,-13.7255,30.0613,46.6258,5.8906,27.0909,55.611,550,3575.017865,76,0,79.1781,20.8219,24.38356164,9.0411,66.5753,79.3855,20.6145,6,3
1589,1589,G42010100318001,1171,14769.33074,-18.624,33.6,16607,-21.9743,111300,-13.3852,856,4.2631,36.3184,35.3234,19.9029,6.9034,61.4407,507,6394.577869,60,12.9666,50.6876,36.3458,22.78978389,2.1611,75.0491,78.7086,8.2897,8,3
1590,1590,G42010100308003,1849,18085.34203,-11.7422,34.3,20489,-1.943,166600,-8.8621,938,-7.1287,39.0625,60.1562,13.2132,7.7037,74.9599,675,6602.274674,60,5.1105,50.8287,44.0608,18.95424837,4.3137,71.3725,78.1421,9.3989,8,3
1591,1591,G42010100015001,1008,35654.82409,34.5794,37.1,50416,1.1131,394100,9.7466,1301,35.8038,68.0982,23.3129,78.3163,10.3239,42.4379,494,17473.69355,76,18.8034,67.1795,14.0171,20.90909091,41.5152,23.7879,75.0501,19.1383,4,1
1592,1592,G42010100018001,1048,41318.2475,8.601,35.8,50173,1.4888,396200,11.0115,1023,7.1204,74.2991,18.2243,72.6064,13.073,35.7422,589,23221.80132,76,22.5,71.5625,5.9375,12.40768095,57.4594,24.6677,73.1731,22.2115,4,1
1593,1593,G42010100027013,1869,64713.78003,9.4903,31.7,19629,15.1666,205900,-7.2105,694,18.6325,63.2653,24.7813,21.4179,19.2857,54.8673,700,24237.3708,76,23.7288,51.5254,24.7458,24.13793103,21.5795,50.6118,58.427,22.4719,11,1
1594,1594,G42010100167022,748,33377.06004,16.1491,37.3,18076,-7.6436,0,0,611,41.4352,21.1921,49.0066,0,24.4898,35.4054,490,21864.65163,76,31.8339,41.5225,26.6436,19.72318339,17.9931,62.2837,94.6524,5.3476,6,4
1595,1595,G42010100170003,993,7222.143036,159.9476,41.8,15581,-14.6013,86000,35.4331,467,-43.1181,9.0909,68.8312,3.6896,8.254,62.6298,315,2291.012141,73,2.2082,24.2902,73.5016,64.17445483,0,34.5794,79.8531,9.8636,3,4
1596,1596,G42010100171002,1199,48398.06999,-29.2625,35.2,13910,45.9908,43000,-14,0,0,54.7368,11.5789,6.6116,13.5371,66.1616,458,18487.33616,76,19.6335,54.4503,25.9162,38.48167539,9.9476,51.5707,95.8299,1.9183,11,4
1597,1597,G42010100042012,2244,46632.5869,17.4254,31.8,19602,13.49,129600,-13.715,824,13.8122,44.3439,49.3213,19.4562,10.0124,59.0659,809,16811.83725,76,16.6181,55.4908,27.8912,30.6122449,17.104,52.2838,84.3821,15.6179,11,4
1598,1598,G42010100042021,1109,20055.84134,-10.9952,37.2,26664,30.4692,162700,13.3008,709,36.6089,51.25,12.5,9.648,0,54.2017,476,8608.278158,76,34.9666,52.3385,12.6949,15.15151515,13.2035,67.5325,98.7907,1.2093,5,3
1599,1599,G42010100200001,472,9820.438114,24.2105,38.2,15396,-2.6309,36100,-24.948,565,27.2523,27.2727,31.8182,5.4054,46.9178,49.6774,292,6075.355783,76,8.1395,80.814,11.0465,35.46511628,0,64.5349,70.8145,28.733,6,4
1600,1600,G42010100201013,1102,19946.238,1.7544,35.2,12140,-25.8445,56000,11.332,578,45.2261,34.9174,49.7934,6.402,31.1594,28.4211,828,14986.82855,59,0,71.3881,28.6119,31.72804533,8.2153,60.0567,91.9238,8.0762,6,4
1601,1601,G42010100205002,1231,6317.204382,8.1722,43.6,15425,1.1874,51300,-3.2075,399,66.25,52.2911,19.6765,4.8335,13.6923,36.8984,650,3335.64813,71,1.3645,61.7934,36.8421,56.92007797,1.3645,41.7154,86.3526,8.4484,3,4
1602,1602,G42010100207003,1444,14368.47832,2.6297,33.7,31671,-12.1543,217300,-0.2296,1115,42.2194,61.5,33,45.5645,7.5286,45.1327,611,6079.73702,76,11.5979,69.5876,18.8144,11.22320303,5.5485,79.319,75.8696,18.913,2,2
1603,1603,G42010100320007,726,21423.70326,-12.8451,38.6,19024,0.5709,98300,-44.0205,695,-17.2619,48.6667,36.6667,23.7443,15.1229,22.4944,529,15610.38433,66,5.8537,76.0976,18.0488,18.04878049,0,81.9512,68.0441,22.314,6,3
1604,1604,G42010100329001,482,4838.687493,-34.6883,52.6,17531,6.8117,155600,73.4671,618,17.0455,28.1818,67.2727,2.3585,23.5457,39.1304,361,3623.996235,74,0,23.5955,76.4045,46.06741573,12.3596,41.573,91.2863,4.9793,3,4
1605,1605,G42010100329003,819,25236.22523,-36.3636,38.8,20966,29.6518,97700,-8.6062,830,-0.5988,23.6715,66.1836,13.257,6.4444,31.5914,450,13866.05782,64,12.1294,59.8383,28.0323,20.10309278,7.2165,68.299,95.466,1.0076,6,3
1606,1606,G42010100348013,1696,6369.955172,13.5968,44.4,22113,-28.2977,207500,62.6176,540,8.2164,53.2895,41.4474,13.355,3.0423,59.7544,756,2839.437565,64,22.3665,55.8442,21.7893,3.884892086,6.6187,89.2086,93.3962,5.1297,5,3
1607,1607,G42010100122012,2404,37141.58265,3.309,37.9,21207,-15.3582,0,0,944,1.0707,40.5954,38.0244,34.723,3.8735,25.6548,1549,23931.90995,40,19.3591,63.5514,17.0895,19.28191489,6.7819,72.3404,80.067,7.9983,2,1
1608,1608,G42010100065005,479,10276.37138,-33.8398,55.6,16747,-37.0934,66000,-14.8387,592,33.0337,20.4545,46.5909,10.7417,27.5449,36.7769,334,7165.570019,73,10.4348,44.3478,45.2174,89.56521739,0,10.4348,98.3299,0,3,4
1609,1609,G42010100065003,998,34754.38874,-12.3793,30.1,16018,27.4304,69700,-3.5961,727,40.3475,16.092,65.9004,12.5,6.8966,53.7037,406,14138.55894,74,8.4656,67.1958,24.3386,36.77248677,7.672,50.7937,95.2381,0,8,4
1610,1610,G42010100065001,248,8509.165305,-47.4576,52.3,14582,4.7557,36700,87.2449,770,29.8482,15.5556,84.4444,18.8776,27.044,49.1379,159,5455.472917,71,0,45.614,54.386,60.52631579,0,39.4737,93.5484,6.4516,3,4
1611,1611,G42010100211001,1227,18018.93362,35.7301,32.1,35007,1.3785,236800,3.361,1048,41.2399,60.9091,36.0606,58.2904,7.4138,53.8175,580,8517.507335,54,17.6316,56.0526,26.3158,25.82697201,2.799,68.0662,80.0168,11.419,2,2
